,target,text
2022,1,u win music gift voucher everi week start txt word draw tsc www ldew com skillgam winaweek age ppermesssubscript
2023,0,movi theatr go watch unlimit movi pay
2024,0,u lunch alon bore
2025,0,ye obvious egg pert potato head speak soon
2026,0,nah man car meant cram full peopl
2027,0,got new job bar airport satsgettin per hour mean lie keep touch
2028,0,kalli readi bat nd inning
2029,0,thanx birthday alreadi
2030,0,ugh u apolog admit u wrong ask take u back
2031,0,noe la u wana pei bf oso rite k lor day den
2032,0,ye small kid boost secret energi
2033,0,im gonna miss u much
2034,0,avatar suppos subtoitl
2035,0,simpli sit watch match offic
2036,0,jot thing want rememb later
2037,0,oh sorri pleas
2038,0,hey go lo lesson gym
2039,0,dont pack buy store like cereal must pack food pack gari someth ja miss
2040,0,alway make thing bigger
2041,0,dun wan watch infern affair
2042,0,wake afternoon sup
2044,0,send pic like
2045,0,okay book alreadi includ one bugi
2046,0,aight fuck get later
2047,0,de call time ill tell k
2048,0,dont use hook
2049,0,much blackberri bold nigeria
2050,0,hi home calicut
2051,0,hey darlin pick u colleg u tell wen mt love pete xx
2052,1,call use ur min call cast p min mob vari servic provid aom gbp month aom box er u stop age
2053,0,oh thkin goin yogasana den nd go den rush parco nb oki lor u call readi
2054,0,late need go n get da laptop
2055,0,sir wait mail
2056,0,pleas charg mobil get morn
2057,0,noth got msg frm tht unknown
2058,0,ugh fuck resub eve
2059,0,see shadow get earli spring yay
2060,0,one slice one breadstick lol
2061,0,hey want crave miss need love ahmad saeed al hallaq
2062,0,train tomorrow
2063,1,urgent mobil bonu caller prize nd attempt reach call asap box n qp ppm
2064,0,pass di ur contact n see wat u get red luv wid u blue u put smile face purpl u r reali hot pink u r swt orang thnk lyk u green reali wana go wid u yelow wnt u bck black jealou u brown miss nw plz giv one color
2065,0,co daddi arrang time c wat time fetch mah
2066,0,eldest know
2067,0,say hi drugdeal
2068,0,hard believ thing like say lie think twice say anyth
2069,1,eeri nokia tone u rpli tone titl eg tone dracula titl ghost addamsfa munster exorcist twilight www getz co uk pobox w wq p
2070,1,sexi singl wait text age follow gender wither f e g f gay men text age follow g e g g
2071,0,good night dear sleepwel amp take care
2072,0,wondarful song
2073,1,freemsg claim ur sm messag text ok use web mobil ur mate etc join txt com p wk c box la wu remov txtx stop
2074,0,yar lor actual quit fast co da ge slow wat haha
2075,0,must come later normal bath da afternoon mah
2076,0,trust even
2077,0,hey hun onbu goin meet want go meal donyt feel like cuz get last bu home he sweet latelyxxx
2078,1,free rington repli real
2079,0,take like noon
2080,0,open mca
2081,0,aight wat happen side
2082,0,done oredi
2083,0,sweet well princess pleas tell like dislik bed
2084,0,wish great semest
2085,0,moji love word rich day
2086,0,dude like buff wind
2087,0,alright babe
2088,1,well done england get offici poli rington colour flag yer mobil text tone flag opt txt eng stop box w wx
2089,0,give everyth want need actual could better yor got money get work get man pay rent even fill fuck ga tank ye stress depress even call home thanksgiv cuz tell noth
2090,0,kalli wont play first two odi
2091,0,get cash togeth text jason
2092,0,oh love soooo good hear omg miss much today sorri problem provid thank tming
2093,1,final chanc claim ur worth discount voucher today text ye savamob member offer mobil cs savamob pobox uz sub
2095,0,probabl want pick
2096,0,done
2097,0,cutest girl world
2098,0,dice art class thru thank though idea time come tomorrow
2099,1,sm servic inclus text credit pl goto www comuk net login unsubscrib stop extra charg help po box ip
2100,0,oh howda gud gud math en samachara chikku
2101,0,thk lor dunno get ticket wat u
2102,0,audri lousi autocorrect
2103,0,site simul test give tough question test readi
2104,0,anyway serious hit back otherwis light armand alway shit vomit
2105,0,fetch yun u fetch
2106,0,thank like well
2107,0,hmmm imagin come home rub feet make dinner help get readi date sure readi kind life
2109,0,lara said loan lt gt
2110,0,spare power suppli
2111,0,yar quit clever aft mani guess lor got ask bring thk darren will go aiya thk leona still attach wat
2112,1,winner special select receiv cash award speak live oper claim call pm cost p
2113,0,yeah go bed back midnight
2114,1,sunshin hol claim ur med holiday send stamp self address envelop drink us uk po box bray wicklow eir quiz start saturday unsub stop
2115,0,well avail washob nob last night ask nickey platt instead
2116,0,time week ryan
2117,0,wish u mani mani return day happi birthday vikki
2118,1,u win music gift voucher everi week start txt word draw tsc www idew com skillgam winaweek age ppermesssubscript
2119,0,hope know still mad
2120,0,argh g spotti anyway thing rememb research provinc sterl problem free place look
2121,0,xam hall boy ask girl tell start term di answer den manag lot hesit n lookin around silent said intha ponnungal ipaditan
2122,0,know result
2125,0,sorri im get feel realli bad total reject kinda thing
2126,0,got shitload diamond though
2127,0,tessi pl favor pl convey birthday wish nimya pl dnt forget today birthday shija
2128,0,well go aunti
2129,0,mine like fr china noisi
2130,0,later guess needa mcat studi
2131,0,train manual show tech process password reset troubleshoot
2132,1,b u voucher w c marsm log onto www b utel com discount credit opt repli stop custom care call
2133,0,spoke uncl john today strongli feel need sacrific keep go call beg listen dont make promis make clear thing easi need pleas let us work thing long keep expect help creativ stifl pl keep happi promis part
2135,0,carlo took leav minut
2136,0,well done luv ya
2137,0,came hostel
2138,0,k still love
2139,0,juz rememb gotta bath dog today
2140,0,drug abl eat
2141,0,alright took morphin back yo
2142,0,see requir pleas
2143,0,stayin troubl stranger saw dave day sort still bloke u gona get girl mr ur mum still think get getha
2144,1,freemsg hey buffi love satisfi men home alon feel randi repli c pix qlynnbv help p msg send stop stop txt
2146,0,collect ur laptop
2147,0,ok later show around want cld drink wld prefer spend money nosh mind nxt wk
2148,0,get home
2149,0,waaaat lololo ok next time
2150,0,tabl occupi wait tree
2151,0,sure dont forgot come alway touch
2152,0,hi kindli give us back document submit loan stapati
2153,0,dont shall buy one dear
2154,0,oh god happi see messag day
2155,0,year mani mile
2156,0,hey cuti goe wale kinda ok like hill shit still avent kill
2157,0,sad stori man last week b day wife nt wish parent forgot n kid went work even colleagu wish enter cabin pa said happi b day boss felt special askd lunch lunch invit apart went said u mind go bedroom minut ok sed sexi mood came minut latr wid cake n wife parent kidz friend n colleagu scream surpris wait sofa nake
2158,0,think go honesti road call bank tomorrow tough decis make us great peopl
2159,1,free st week nokia tone ur mob everi week txt nokia get txting tell ur mate zed pobox w wq norm p tone
2160,0,specialis work slave labor look month sha co shakara beggar
2161,0,repli boy chang phone number
2163,0,hi darlin im way london smash anoth driver big dent im realli miss u u xxx
2164,0,noth realli make sure everybodi speed
2165,0,come home dinner
2166,0,thank way lost
2167,0,ye good crickit mind
2168,0,thx well month
2170,0,pleas come imin town dontmatt urgoin outl r
2171,0,wont wat wit guy
2172,0,yavnt tri yet never play origin either
2173,0,hiya good day spoken sinc weekend
2174,0,see thought
2176,0,get readi moan scream
2177,0,oh k got job what
2178,0,think need go late school night especi one class one miss last wednesday probabl fail test friday
2179,0,pop lt gt ibuprofen help
2180,0,babe goe day sip cappuccino think love send kiss across sea
2181,0,ok
2182,0,ps u ur grown right
2183,0,chinatown got porridg claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin
2184,0,know peopl hit fuck ye
2185,0,puriti friendship two smile read forward messag smile see name gud evng
2186,0,anyth specif regard jaklin idk fuck
2187,0,oh god gonna googl nearbi cliff
2188,1,free camera phone linerent month cross ntwk min price txt bundl deal also avbl call call optout j mf
2189,0,yup shd haf ard page add figur got mani page
2190,0,ooh got gonna start belli danc moseley wed u want join cafe
2191,0,thankyou much call appreci care
2192,0,congrat treat pend mail day mail thru respect mother home check mail
2193,0,call one pick e phone ask alreadi said ok
2194,0,hi email address chang
2195,0,v aluabl ffection l oveabl e ternal n obl ruth ntimat n atur e namou happi valentin day advanc
2196,0,much textin bout
2197,0,bring got
2198,0,movi call wat
2199,0,sure stomach
2200,0,haha dinner cousin
2201,0,boy late home father power frndship
2202,0,man carlo definit come mu tonight excus
2203,0,soon real thing princess make wet
2204,0,raji pl favour pl convey birthday wish nimya pl today birthday
2205,0,haha leg neck kill amigo hope end night burn think could swing like hour
2206,1,urgent mobil xxxxxxxxx bonu caller prize nd attempt reach call asap box n qp ppm
2207,0,usual bodi take care buy make sure doesnt progress pl continu talk saturday
2208,1,urgent costa del sol holiday await collect call toclaim sae tc pobox stockport sk xh cost pm max min
2209,0,hmm well night night
2210,0,want say holi shit guy kid bud
2211,0,gettin bit arti collag mo well tryin ne way got roast min love shall enjoy
2212,0,one day billion class right
2213,0,goodmorn today late hr back pain
2214,0,ok let noe later n ask call u tmr
2216,0,ok walik ard u wan buy anyth go ur hous
2217,0,two carton u pleas shelv
2218,0,nice talk pleas dont forget pix want see
2219,1,guarante cash prize claim yr prize call custom servic repres pm cost p
2220,0,realli quit funni lor wat u shd haf run shorter distanc wat
2221,0,notic like look shit mirror your turn right freak
2222,0,great get worri know wonder care person like best life know u r wonder god love
2223,1,thank rington order ref number k mobil charg tone arriv pleas call custom servic
2224,0,prefer free day tue wed fri oso ask workin lor
2225,0,alrit jod how revis goin keri bin doin smidgin n e way u wanna cum colleg xx
2226,0,beliv come home
2227,0,oh k k take test
2228,0,exact intent
2229,0,haha money leh later got go tuition haha look empti slot drive lesson
2230,0,hey thk juz go accordin wat discuss yest lor except kb sun co nt much lesson go attend kb sat
2231,0,k wen ur free come home also tel vikki hav sent mail also better come even il free today aftr pm
2232,0,noth get msg di name wit differ
2234,0,room number wanna make sure knock right door
2235,0,si como listen plaid album quit gd new air hilari also bought braindanc comp ofstuff aphex abel
2236,0,pl tell nelson bb longer comin money expect aint come
2237,0,give someth drink take vomit temp might drop unmit howev let know
2238,0,think sent text home phone cant display text still want send number
2239,0,everi day use sleep lt gt
2240,0,k call close
2241,0,u buy newspap alreadi
2242,0,nope wif si lor aft bath dog bath look like go rain soon
2243,0,boo way mom make tortilla soup yummmm
2244,0,manag puzzel
2245,0,find way includ detail
2246,1,hi ya babe x u goten bout scammer get smart though regular vodafon respond get prem rate msg subscript no use also bewar
